Client_Pole_ID,ROAMES_Pole_ID,Last_Capture_Timestamp,name,altitudeMode,WKT
S476576,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18597127,absolute,"LINESTRING Z (115.94319370898602 -28.57332626728981 339.8, 115.94319388966902 -28.573323533909832 349.542)"
S476573,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18597128,absolute,"LINESTRING Z (115.94023313069225 -28.572444164821857 336.32, 115.94023363905823 -28.572444448588907 348.126)"
S476578,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18597129,absolute,"LINESTRING Z (115.93749363924108 -28.57162707220172 334.27, 115.9374932254355 -28.5716265364456 344.424)"
S476525,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18611233,absolute,"LINESTRING Z (115.919325305153 -28.56621517556068 356.99, 115.9193271981093 -28.566215019146917 367.348)"
S476524,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18611286,absolute,"LINESTRING Z (115.91736121334169 -28.565631219667292 358.1, 115.91736042514954 -28.56563231451102 368.411)"
S476523,,Sep  3 2021  2:31AM,ROAMES Pole Id: 18611287,absolute,"LINESTRING Z (115.91444702771543 -28.564760466430318 354.94, 115.91444722435234 -28.564760233335907 365.005)"
S476536,,Sep  3 2021  2:32AM,ROAMES Pole Id: 18597118,absolute,"LINESTRING Z (115.95309539483615 -28.57627282356485 344.51, 115.95309921367944 -28.57627231148844 355.634)"
S476345,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611232,absolute,"LINESTRING Z (115.89551521225599 -28.616220431644017 335.65, 115.89551529407586 -28.61622043231067 345.887)"
S476349,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611271,absolute,"LINESTRING Z (115.90608820130919 -28.6179791123658 333.8, 115.9060880765807 -28.617978317107905 343.766)"
S476347,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611273,absolute,"LINESTRING Z (115.90126176615485 -28.61717695503185 338.85, 115.90126173002298 -28.61717747822241 348.923)"
S476346,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611274,absolute,"LINESTRING Z (115.89844185677369 -28.61670709525135 336.29, 115.89844145031607 -28.616701938346594 346.335)"
S476348,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611275,absolute,"LINESTRING Z (115.90361637796892 -28.617561005539766 333.2, 115.90361630712542 -28.617560932762117 343.27)"
S476352,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611279,absolute,"LINESTRING Z (115.91105252946308 -28.618799599252785 332.26, 115.91105287955102 -28.618798383610585 342.74)"
S476351,,Sep  3 2021  2:34AM,ROAMES Pole Id: 18611280,absolute,"LINESTRING Z (115.91310850204124 -28.619139641053625 334.09, 115.91310697836995 -28.619138608943977 343.535)"
S476328,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611143,absolute,"LINESTRING Z (115.87433170235181 -28.614395614248654 324.78, 115.8743338085843 -28.614395685891584 335.072)"
S476330,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611144,absolute,"LINESTRING Z (115.87743286904961 -28.6142874724529 328.34, 115.87743266787584 -28.61428907733318 338.214)"
S476441,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611151,absolute,"LINESTRING Z (115.86931122155497 -28.6145618976729 326.19, 115.86931109766813 -28.614562004945892 336.459)"
S476327,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611152,absolute,"LINESTRING Z (115.8719554383102 -28.61447333713509 324.72, 115.8719554383102 -28.61447333713509 334.743)"
S476448,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611153,absolute,"LINESTRING Z (115.85714775463128 -28.611736902406847 338.07, 115.85714835065706 -28.61173569801317 348.132)"
S476331,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611167,absolute,"LINESTRING Z (115.88010961387883 -28.61419389536085 332.01, 115.88010964074827 -28.61419329087131 342.368)"
S476332,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611168,absolute,"LINESTRING Z (115.88276398142669 -28.61409885339989 335.8, 115.88276393057707 -28.614098825904165 345.418)"
S476442,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611208,absolute,"LINESTRING Z (115.8664596850945 -28.614686860065213 330.53, 115.86645947264856 -28.614686641676247 340.408)"
S476443,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611213,absolute,"LINESTRING Z (115.86361997622903 -28.614773927214863 335.42, 115.86361980236609 -28.614773925757387 345.852)"
S476444,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611214,absolute,"LINESTRING Z (115.86198749753227 -28.6148255410802 337.67, 115.86198754818194 -28.614825586632968 348.127)"
S476447,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611216,absolute,"LINESTRING Z (115.85805989194274 -28.613246171821093 338.32, 115.85806008723321 -28.61324608321106 350.388)"
S476445,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611218,absolute,"LINESTRING Z (115.8606024249867 -28.614874467548454 338.59, 115.86060242576603 -28.61487439535092 349.413)"
S476334,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611220,absolute,"LINESTRING Z (115.88551542732283 -28.614557300452876 338.21, 115.88551401494075 -28.61455835385656 348.401)"
S476446,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611228,absolute,"LINESTRING Z (115.85907952501995 -28.61492358273752 338.33, 115.85907919960198 -28.614923408513995 347.747)"
S476344,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611229,absolute,"LINESTRING Z (115.89288246372995 -28.615784654436393 336.44, 115.89288017496237 -28.615784428155635 346.79)"
S476343,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611230,absolute,"LINESTRING Z (115.89006203435488 -28.615313362804443 337.34, 115.89006007252347 -28.61531220049501 347.819)"
S476340,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611231,absolute,"LINESTRING Z (115.88724747031556 -28.61484901074661 339.42, 115.88724892839869 -28.614848472156478 349.339)"
S476338,,Sep  3 2021  2:35AM,ROAMES Pole Id: 18611265,absolute,"LINESTRING Z (115.88577157782673 -28.61633761149308 339.34, 115.88577157782673 -28.61633761149308 348.811)"
S475578,,Sep  3 2021  2:36AM,ROAMES Pole Id: 18607547,absolute,"LINESTRING Z (115.79958611086114 -28.621491322592657 335.67, 115.79958610042817 -28.621491340551046 345.832)"
S475577,,Sep  3 2021  2:36AM,ROAMES Pole Id: 18611176,absolute,"LINESTRING Z (115.80220920023875 -28.62106550653551 338.01, 115.80220932184336 -28.621065606889573 349.357)"
S475590,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607438,absolute,"LINESTRING Z (115.79254560097324 -28.62262414145031 330.68, 115.79254561584798 -28.62262373544066 340.551)"
S475580,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607439,absolute,"LINESTRING Z (115.79470143519404 -28.62227159290009 330.12, 115.79470076542266 -28.622271126649164 339.77)"
S475588,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607462,absolute,"LINESTRING Z (115.77196203292439 -28.625931511681785 325.19, 115.7719619929968 -28.62593230554988 335.494)"
S475587,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607463,absolute,"LINESTRING Z (115.77424692658084 -28.625570614501108 325.25, 115.7742468034261 -28.62557064948861 335.664)"
S475583,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607471,absolute,"LINESTRING Z (115.78546332658719 -28.62376241716406 330.55, 115.78546348238528 -28.623763988974115 340.688)"
S475582,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607472,absolute,"LINESTRING Z (115.78799143526096 -28.62335173191552 332.44, 115.78799143526096 -28.62335173191552 342.383)"
S475581,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607506,absolute,"LINESTRING Z (115.79058830738036 -28.622939852717117 331.77, 115.79058829849728 -28.622939735307938 341.733)"
S475586,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607511,absolute,"LINESTRING Z (115.77703842870004 -28.6251178060654 323.17, 115.7770424318475 -28.62511925916925 333.432)"
S475589,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607529,absolute,"LINESTRING Z (115.77011859129716 -28.626231872871873 324.8, 115.77012422028253 -28.62622810623874 333.989)"
S475579,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607533,absolute,"LINESTRING Z (115.79740816918246 -28.62184142489407 332.51, 115.79740695301491 -28.621841332874634 342.52)"
S475584,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607542,absolute,"LINESTRING Z (115.78265861953116 -28.624211274983388 325.18, 115.78265830358909 -28.62421028838112 336.065)"
S475585,,Sep  3 2021  2:37AM,ROAMES Pole Id: 18607543,absolute,"LINESTRING Z (115.77986772786568 -28.624662960329378 323.47, 115.77986773819792 -28.624662951397045 333.519)"
S479307,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607492,absolute,"LINESTRING Z (115.76411802267661 -28.567485317327083 324.52, 115.76411718003396 -28.567483937792005 334.341)"
S1918497,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607497,absolute,"LINESTRING Z (115.76405255355633 -28.56395686306712 330.44, 115.76405302566384 -28.56395670490945 341.107)"
S1918498,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607498,absolute,"LINESTRING Z (115.76401928794849 -28.56207664948801 334.96, 115.76401959471288 -28.562075767791946 345.254)"
S1918487,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607504,absolute,"LINESTRING Z (115.76408361486732 -28.56561363227472 327.74, 115.76408346121937 -28.565613657951605 337.938)"
S1918500,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607607,absolute,"LINESTRING Z (115.7639868075915 -28.56019396059352 339.86, 115.76398604834198 -28.560195072829707 350.457)"
S1918501,,Sep  3 2021  2:40AM,ROAMES Pole Id: 18607608,absolute,"LINESTRING Z (115.76395361323988 -28.558278746160937 344.4, 115.76395575623259 -28.558282565374704 354.255)"
S477274,,Sep  3 2021  2:42AM,ROAMES Pole Id: 18608793,absolute,"LINESTRING Z (115.74511239541245 -28.479889173047294 318.92, 115.74510942608006 -28.479892358711243 329.042)"
S477271,,Sep  3 2021  2:42AM,ROAMES Pole Id: 18608794,absolute,"LINESTRING Z (115.74575942406791 -28.48144627934253 318.13, 115.745758399844 -28.48144478069094 327.928)"
S477272,,Sep  3 2021  2:42AM,ROAMES Pole Id: 18608799,absolute,"LINESTRING Z (115.7445723751573 -28.478599718504675 319.63, 115.74457408117813 -28.478596250422967 329.805)"
S477273,,Sep  3 2021  2:42AM,ROAMES Pole Id: 18608836,absolute,"LINESTRING Z (115.74368570977204 -28.476471607361137 316.7, 115.74368816581138 -28.476468633594646 326.894)"
S477251,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607469,absolute,"LINESTRING Z (115.69575666153695 -28.521194137982135 304.6, 115.69575673350407 -28.52119410257182 314.564)"
S477250,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607470,absolute,"LINESTRING Z (115.69594058945638 -28.519355675373657 303.9, 115.6959432671848 -28.519355637901622 314.184)"
S477253,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607479,absolute,"LINESTRING Z (115.69558784725346 -28.522834431398 303.93, 115.69558785302083 -28.522836453126164 313.95)"
S477241,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607493,absolute,"LINESTRING Z (115.69542599475365 -28.524468193461903 303.34, 115.6954257675161 -28.524468389836482 312.468)"
S477244,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607494,absolute,"LINESTRING Z (115.69639685962196 -28.51479821773849 300.08, 115.69639838793275 -28.514796914703954 309.981)"
S477264,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607495,absolute,"LINESTRING Z (115.696564733086 -28.513142207775786 300.69, 115.69656469355054 -28.513142099092427 311.129)"
S477249,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607535,absolute,"LINESTRING Z (115.69613885946544 -28.51734751986225 300.81, 115.69613886457547 -28.51734793507661 311.444)"
S477260,,Sep  3 2021  2:44AM,ROAMES Pole Id: 18607537,absolute,"LINESTRING Z (115.69680018167425 -28.510791289237623 300.73, 115.69680136569474 -28.51079222117907 311.039)"
S475051,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607500,absolute,"LINESTRING Z (115.77737005895288 -28.51478813412143 320.58, 115.77737005812008 -28.514788206317856 330.685)"
S477311,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607502,absolute,"LINESTRING Z (115.77031566988464 -28.51755260059353 316.59, 115.77031700498111 -28.517553785989968 326.84)"
S477312,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607503,absolute,"LINESTRING Z (115.77273238411038 -28.516605505900838 317, 115.77273239566264 -28.516606273170986 326.685)"
S477310,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607505,absolute,"LINESTRING Z (115.7678346538093 -28.5185220648902 321.52, 115.76783489682768 -28.518522256629232 331.248)"
S477304,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607509,absolute,"LINESTRING Z (115.76569875609037 -28.519366565645107 322.63, 115.76569875609037 -28.519366565645107 332)"
S477302,,Sep  3 2021  2:47AM,ROAMES Pole Id: 18607512,absolute,"LINESTRING Z (115.77514506454835 -28.51565718452538 318.45, 115.77514521884474 -28.515658864656782 330.441)"
S476587,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611242,absolute,"LINESTRING Z (115.84687918722442 -28.538518917977907 350.73, 115.84687917395802 -28.53851919765839 361.198)"
S476588,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611243,absolute,"LINESTRING Z (115.84571372296345 -28.537558143670793 350.08, 115.84571359308067 -28.537555994477717 359.689)"
S476581,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611298,absolute,"LINESTRING Z (115.8544005167885 -28.549353855719513 352.18, 115.85440057938357 -28.54935373891513 362.25)"
S476580,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611299,absolute,"LINESTRING Z (115.85568050313722 -28.551620830520683 355.34, 115.85568084177461 -28.551621654703336 365.388)"
S476583,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611300,absolute,"LINESTRING Z (115.85189505295772 -28.544896083725064 345.18, 115.85189495212367 -28.544895956514193 355.308)"
S476582,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611301,absolute,"LINESTRING Z (115.85316439245977 -28.547145472818134 348.36, 115.8531642399322 -28.547145399325025 358.563)"
S476584,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611304,absolute,"LINESTRING Z (115.8506229534655 -28.54263178560666 346.89, 115.85062300525236 -28.542631722865934 356.545)"
S476585,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611305,absolute,"LINESTRING Z (115.84957464562977 -28.54076422355951 349.41, 115.8495740307834 -28.540765310446247 358.696)"
S476586,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611306,absolute,"LINESTRING Z (115.84806700225396 -28.539508140322724 350.77, 115.84806624815974 -28.53950981268444 360.82)"
S476593,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611308,absolute,"LINESTRING Z (115.85138675153989 -28.54175444544931 348.62, 115.851386075445 -28.541754584139436 358.226)"
S476592,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611309,absolute,"LINESTRING Z (115.85235659920859 -28.54064633404943 351.36, 115.85235255950505 -28.54064938665837 360.784)"
S476590,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611310,absolute,"LINESTRING Z (115.84860063860472 -28.538215129776987 354.13, 115.84860064056733 -28.538214949281862 364.231)"
S476589,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611311,absolute,"LINESTRING Z (115.84913998320737 -28.536896884328712 359.3, 115.84914016123733 -28.536895550050044 369.217)"
S1971689,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611313,absolute,"LINESTRING Z (115.84933440259508 -28.538169208662527 354.17, 115.84933446352146 -28.538169245281157 363.912)"
S476591,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611314,absolute,"LINESTRING Z (115.85072065875566 -28.538085394420015 353.12, 115.85071866276608 -28.538085666345868 362.472)"
S476564,,Sep  3 2021  2:49AM,ROAMES Pole Id: 18611318,absolute,"LINESTRING Z (115.85670843585233 -28.55345027685881 355.98, 115.85670898801244 -28.553449315771914 366.211)"
S476547,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611162,absolute,"LINESTRING Z (115.87386421733584 -28.583624430692318 344.94, 115.87386428929022 -28.583624395187357 355.179)"
S476548,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611225,absolute,"LINESTRING Z (115.8725604838306 -28.581607135419592 350.2, 115.87256028899603 -28.581607187953807 359.413)"
S476549,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611238,absolute,"LINESTRING Z (115.87153270879548 -28.579777120918507 351.51, 115.87153262623379 -28.579777192436357 361.532)"
S476550,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611245,absolute,"LINESTRING Z (115.87025798989288 -28.577516860465373 346.95, 115.87025807226073 -28.5775168069978 357.297)"
S1971706,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611246,absolute,"LINESTRING Z (115.8707506977416 -28.578385359757895 348.64, 115.87075048796981 -28.578386811129437 358.725)"
S476554,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611249,absolute,"LINESTRING Z (115.86915351062734 -28.57554792694689 343.92, 115.86915334608679 -28.575548015831238 355.454)"
S476558,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611254,absolute,"LINESTRING Z (115.86425778901044 -28.566851184416272 346.6, 115.8642582368665 -28.566851368676044 356.622)"
S476559,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611255,absolute,"LINESTRING Z (115.86288812321567 -28.564418756643057 348.29, 115.86288658756924 -28.564419908075863 358.555)"
S476560,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611257,absolute,"LINESTRING Z (115.86156913759142 -28.562071400527003 353.05, 115.86156913564899 -28.56207158102231 363.358)"
S476555,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611259,absolute,"LINESTRING Z (115.86793167913993 -28.573383071237128 343.38, 115.86793153773496 -28.57338386430808 352.735)"
S476556,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611260,absolute,"LINESTRING Z (115.86667021845184 -28.571135109321727 343.75, 115.86667035580031 -28.571134695292336 353.843)"
S476557,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611261,absolute,"LINESTRING Z (115.86552522915274 -28.569107142537064 346.29, 115.86552496200409 -28.569107266661714 356.459)"
S476552,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611263,absolute,"LINESTRING Z (115.87492580240695 -28.57675469155233 342.14, 115.87492568020406 -28.57675464541106 352.744)"
S476551,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611264,absolute,"LINESTRING Z (115.87229323309715 -28.57718488178828 346.58, 115.8722936372094 -28.577184379714797 356.913)"
S476562,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611315,absolute,"LINESTRING Z (115.85933331245009 -28.558104695094837 354.2, 115.8593342533361 -28.558104657873994 364.361)"
S476563,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611316,absolute,"LINESTRING Z (115.85798715283842 -28.555711190801755 354.38, 115.85798701061404 -28.555711108374933 364.617)"
S476561,,Sep  3 2021  2:50AM,ROAMES Pole Id: 18611317,absolute,"LINESTRING Z (115.86065355838875 -28.560451369839075 355.18, 115.86065402336757 -28.560452808809707 365.251)"
S476546,,Sep  3 2021  2:51AM,ROAMES Pole Id: 18611161,absolute,"LINESTRING Z (115.87533246530964 -28.58588375387692 339.3, 115.8753328304135 -28.585884036696797 349.306)"
S476355,,Sep  3 2021  2:54AM,ROAMES Pole Id: 18611251,absolute,"LINESTRING Z (115.90920233067071 -28.614812298975416 325.37, 115.90920220794199 -28.614812297987868 335.741)"
S476359,,Sep  3 2021  2:54AM,ROAMES Pole Id: 18611252,absolute,"LINESTRING Z (115.9092339770402 -28.61294445430382 322.8, 115.9092339770402 -28.61294445430382 332.079)"
S476353,,Sep  3 2021  2:54AM,ROAMES Pole Id: 18611272,absolute,"LINESTRING Z (115.90913945006568 -28.61847875477838 331.75, 115.90913952771702 -28.618481138158405 342.206)"
S476354,,Sep  3 2021  2:54AM,ROAMES Pole Id: 18611282,absolute,"LINESTRING Z (115.90917155233329 -28.61668203645539 329.73, 115.90917172545589 -28.616682110053254 340.282)"
S476531,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611319,absolute,"LINESTRING Z (115.90838185182093 -28.54738284353993 334.93, 115.90838189261135 -28.547382852893577 344.886)"
S476530,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611320,absolute,"LINESTRING Z (115.90848381444428 -28.549933200193674 337.27, 115.9084852731024 -28.549932507918918 347.604)"
S476521,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611322,absolute,"LINESTRING Z (115.90858922141153 -28.55245314906996 341.32, 115.90858917726852 -28.55245346461356 351.51)"
S476520,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611324,absolute,"LINESTRING Z (115.90869040890664 -28.554930525161634 345.17, 115.90869074632899 -28.554929526025173 355.99)"
S476519,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611325,absolute,"LINESTRING Z (115.90879174467707 -28.557286732031134 349.87, 115.90879192866996 -28.557286733510296 360.263)"
S476518,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611326,absolute,"LINESTRING Z (115.90888416188116 -28.559705062268076 350.62, 115.90888391368257 -28.559704347245468 361.512)"
S476517,,Sep  3 2021  2:55AM,ROAMES Pole Id: 18611330,absolute,"LINESTRING Z (115.90895835973147 -28.56139719406135 349.64, 115.90895708394012 -28.5613950086214 359.383)"
S476532,,Sep  3 2021  2:56AM,ROAMES Pole Id: 18611321,absolute,"LINESTRING Z (115.90827385265331 -28.54485612082783 332.69, 115.9082759878504 -28.54485523542845 342.976)"
S476533,,Sep  3 2021  2:56AM,ROAMES Pole Id: 18611331,absolute,"LINESTRING Z (115.90817744235366 -28.542474596324244 330.71, 115.90817732082577 -28.542474487038824 340.902)"
S476534,,Sep  3 2021  2:56AM,ROAMES Pole Id: 18611332,absolute,"LINESTRING Z (115.90806551483863 -28.53980109165067 329.2, 115.9080650176468 -28.539802721301832 339.932)"
S476535,,Sep  3 2021  2:56AM,ROAMES Pole Id: 18611333,absolute,"LINESTRING Z (115.9071681106022 -28.54306620590954 331.78, 115.9071681106022 -28.54306620590954 341.688)"
S476502,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611239,absolute,"LINESTRING Z (115.88560346204379 -28.582549366877174 337.23, 115.88560342114705 -28.582549366541215 347.561)"
S476501,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611240,absolute,"LINESTRING Z (115.88345489256935 -28.584492509261157 333.68, 115.8834545470383 -28.58449230785415 343.839)"
S476500,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611241,absolute,"LINESTRING Z (115.88132388210512 -28.586426996482157 333.16, 115.88132386089175 -28.586427068511874 343.379)"
S476503,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611244,absolute,"LINESTRING Z (115.88761778566722 -28.580718494344048 341.01, 115.88761778110855 -28.580718927535496 352.094)"
S476464,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611250,absolute,"LINESTRING Z (115.87946925076082 -28.588109056904493 332.73, 115.87946938511745 -28.588108922630756 342.609)"
S476505,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611262,absolute,"LINESTRING Z (115.88793769439809 -28.578748156545977 345.19, 115.88793769477782 -28.57874812044668 354.654)"
S476507,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611266,absolute,"LINESTRING Z (115.89291180405985 -28.57593226684173 345.65, 115.89291212182377 -28.57593121343759 355.869)"
S476508,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611267,absolute,"LINESTRING Z (115.89489530023508 -28.574135893995315 344.04, 115.89489550479757 -28.5741358866358 354.598)"
S476504,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611268,absolute,"LINESTRING Z (115.88950899871888 -28.579016695540403 344.97, 115.88950904008836 -28.579016650750997 355.528)"
S476506,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611270,absolute,"LINESTRING Z (115.89128016762746 -28.57740922534603 345.69, 115.8912802297269 -28.57740915364861 354.87)"
S476511,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611284,absolute,"LINESTRING Z (115.90089780663716 -28.568697867532013 338.04, 115.90089844083194 -28.56869882036064 348.262)"
S476510,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611285,absolute,"LINESTRING Z (115.89872315099966 -28.570669305533904 339.3, 115.89872311123513 -28.570669196903605 349.624)"
S476512,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611288,absolute,"LINESTRING Z (115.902880926909 -28.566906494312686 338.91, 115.90288106223858 -28.566906260740037 349.183)"
S476513,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611289,absolute,"LINESTRING Z (115.9049391252725 -28.56503775969494 341.87, 115.9049390855969 -28.565037642041364 351.453)"
S476509,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611293,absolute,"LINESTRING Z (115.89674772445314 -28.57245638965831 342.95, 115.89674769406587 -28.572456362334368 352.59)"
S476514,,Sep  3 2021  2:59AM,ROAMES Pole Id: 18611297,absolute,"LINESTRING Z (115.90634035421502 -28.56377042192606 344.43, 115.90634061014939 -28.56377038788588 354.573)"
S476456,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611155,absolute,"LINESTRING Z (115.8662570368079 -28.60007151415271 332.08, 115.86625741791832 -28.60007030791676 342.189)"
S476457,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611156,absolute,"LINESTRING Z (115.86814371132057 -28.598363711952295 331.21, 115.86814449789752 -28.598364747429557 341.267)"
S476455,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611210,absolute,"LINESTRING Z (115.864264846103 -28.601869201602725 332.06, 115.86426492713444 -28.601869274485686 342.376)"
S476452,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611221,absolute,"LINESTRING Z (115.8603626453605 -28.605413899994947 335.89, 115.86036285076334 -28.605413820491684 346.184)"
S476454,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611222,absolute,"LINESTRING Z (115.86232612267224 -28.603630166531286 333.31, 115.86232604963085 -28.603630301301365 343.31)"
S476459,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611223,absolute,"LINESTRING Z (115.87019269595143 -28.59650420595931 330.69, 115.87019172934458 -28.596505660045736 340.391)"
S476451,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611224,absolute,"LINESTRING Z (115.85841414717021 -28.607175752223124 339.06, 115.85841415778697 -28.607175716210445 349.117)"
S476465,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611227,absolute,"LINESTRING Z (115.87661195021705 -28.58788708561516 335.02, 115.87660981415047 -28.58788409851069 345.515)"
S476460,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611237,absolute,"LINESTRING Z (115.87204683453558 -28.59483192449763 331.67, 115.87204674424206 -28.594831761286645 343.628)"
S476462,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611247,absolute,"LINESTRING Z (115.87574542517804 -28.591488256514353 333.16, 115.87574562146999 -28.59148806860453 343.548)"
S476463,,Sep  3 2021  3:00AM,ROAMES Pole Id: 18611248,absolute,"LINESTRING Z (115.877756058888 -28.58964814941884 332.85, 115.87775597747262 -28.589648112642912 344.694)"
